X,CH1,Start,Increment,
Sequence,Volt,-7.000000e-06,1.000000e-08,
0,6.000000e-02,
1,2.000000e-02,
2,6.000000e-02,
3,2.000000e-02,
4,0.000000e+00,
5,6.000000e-02,
6,6.000000e-02,
7,0.000000e+00,
8,6.000000e-02,
9,0.000000e+00,
10,4.000000e-02,
11,0.000000e+00,
12,4.000000e-02,
13,0.000000e+00,
14,0.000000e+00,
15,6.000000e-02,
16,4.000000e-02,
17,-2.000000e-02,
18,4.000000e-02,
19,0.000000e+00,
20,0.000000e+00,
21,4.000000e-02,
22,4.000000e-02,
23,-2.000000e-02,
24,0.000000e+00,
25,6.000000e-02,
26,6.000000e-02,
27,0.000000e+00,
28,2.000000e-02,
29,6.000000e-02,
30,0.000000e+00,
31,6.000000e-02,
32,2.000000e-02,
33,8.000000e-02,
34,0.000000e+00,
35,6.000000e-02,
36,2.000000e-02,
37,6.000000e-02,
38,0.000000e+00,
39,6.000000e-02,
40,4.000000e-02,
41,0.000000e+00,
42,6.000000e-02,
43,0.000000e+00,
44,0.000000e+00,
45,4.000000e-02,
46,4.000000e-02,
47,-2.000000e-02,
48,4.000000e-02,
49,0.000000e+00,
50,4.000000e-02,
51,0.000000e+00,
52,6.000000e-02,
53,-2.000000e-02,
54,0.000000e+00,
55,4.000000e-02,
56,6.000000e-02,
57,0.000000e+00,
58,0.000000e+00,
59,6.000000e-02,
60,0.000000e+00,
61,4.000000e-02,
62,6.000000e-02,
63,0.000000e+00,
64,0.000000e+00,
65,6.000000e-02,
66,4.000000e-02,
67,0.000000e+00,
68,0.000000e+00,
69,6.000000e-02,
70,4.000000e-02,
71,-2.000000e-02,
72,6.000000e-02,
73,0.000000e+00,
74,0.000000e+00,
75,6.000000e-02,
76,6.000000e-02,
77,0.000000e+00,
78,0.000000e+00,
79,6.000000e-02,
80,4.000000e-02,
81,0.000000e+00,
82,6.000000e-02,
83,0.000000e+00,
84,6.000000e-02,
85,0.000000e+00,
86,4.000000e-02,
87,-2.000000e-02,
88,0.000000e+00,
89,6.000000e-02,
90,4.000000e-02,
91,0.000000e+00,
92,6.000000e-02,
93,-2.000000e-02,
94,-2.000000e-02,
95,4.000000e-02,
96,4.000000e-02,
97,0.000000e+00,
98,0.000000e+00,
99,4.000000e-02,
100,0.000000e+00,
101,4.000000e-02,
102,6.000000e-02,
103,0.000000e+00,
104,0.000000e+00,
105,6.000000e-02,
106,6.000000e-02,
107,0.000000e+00,
108,0.000000e+00,
109,6.000000e-02,
110,6.000000e-02,
111,0.000000e+00,
112,2.000000e-02,
113,6.000000e-02,
114,0.000000e+00,
115,4.000000e-02,
116,6.000000e-02,
117,0.000000e+00,
118,4.000000e-02,
119,0.000000e+00,
120,4.000000e-02,
121,0.000000e+00,
122,4.000000e-02,
123,-2.000000e-02,
124,0.000000e+00,
125,4.000000e-02,
126,6.000000e-02,
127,-2.000000e-02,
128,-2.000000e-02,
129,4.000000e-02,
130,4.000000e-02,
131,-2.000000e-02,
132,6.000000e-02,
133,0.000000e+00,
134,0.000000e+00,
135,6.000000e-02,
136,4.000000e-02,
137,0.000000e+00,
138,0.000000e+00,
139,6.000000e-02,
140,4.000000e-02,
141,0.000000e+00,
142,6.000000e-02,
143,0.000000e+00,
144,0.000000e+00,
145,6.000000e-02,
146,4.000000e-02,
147,0.000000e+00,
148,4.000000e-02,
149,0.000000e+00,
150,0.000000e+00,
151,4.000000e-02,
152,6.000000e-02,
153,0.000000e+00,
154,-2.000000e-02,
155,6.000000e-02,
156,6.000000e-02,
157,0.000000e+00,
158,0.000000e+00,
159,6.000000e-02,
160,0.000000e+00,
161,4.000000e-02,
162,0.000000e+00,
163,6.000000e-02,
164,4.000000e-02,
165,-2.000000e-02,
166,6.000000e-02,
167,0.000000e+00,
168,0.000000e+00,
169,4.000000e-02,
170,4.000000e-02,
171,0.000000e+00,
172,4.000000e-02,
173,-2.000000e-02,
174,0.000000e+00,
175,4.000000e-02,
176,4.000000e-02,
177,-2.000000e-02,
178,4.000000e-02,
179,0.000000e+00,
180,4.000000e-02,
181,-2.000000e-02,
182,6.000000e-02,
183,0.000000e+00,
184,0.000000e+00,
185,6.000000e-02,
186,6.000000e-02,
187,0.000000e+00,
188,0.000000e+00,
189,6.000000e-02,
190,4.000000e-02,
191,0.000000e+00,
192,6.000000e-02,
193,0.000000e+00,
194,0.000000e+00,
195,6.000000e-02,
196,6.000000e-02,
197,0.000000e+00,
198,0.000000e+00,
199,6.000000e-02,
200,4.000000e-02,
201,0.000000e+00,
202,4.000000e-02,
203,0.000000e+00,
204,0.000000e+00,
205,4.000000e-02,
206,4.000000e-02,
207,0.000000e+00,
208,4.000000e-02,
209,0.000000e+00,
210,-2.000000e-02,
211,4.000000e-02,
212,0.000000e+00,
213,6.000000e-02,
214,0.000000e+00,
215,4.000000e-02,
216,4.000000e-02,
217,0.000000e+00,
218,-2.000000e-02,
219,4.000000e-02,
220,4.000000e-02,
221,0.000000e+00,
222,6.000000e-02,
223,0.000000e+00,
224,0.000000e+00,
225,4.000000e-02,
226,6.000000e-02,
227,0.000000e+00,
228,0.000000e+00,
229,6.000000e-02,
230,4.000000e-02,
231,0.000000e+00,
232,0.000000e+00,
233,6.000000e-02,
234,0.000000e+00,
235,6.000000e-02,
236,6.000000e-02,
237,0.000000e+00,
238,2.000000e-02,
239,6.000000e-02,
240,4.000000e-02,
241,0.000000e+00,
242,6.000000e-02,
243,0.000000e+00,
244,4.000000e-02,
245,0.000000e+00,
246,6.000000e-02,
247,0.000000e+00,
248,0.000000e+00,
249,6.000000e-02,
250,4.000000e-02,
251,0.000000e+00,
252,0.000000e+00,
253,6.000000e-02,
254,0.000000e+00,
255,6.000000e-02,
256,6.000000e-02,
257,0.000000e+00,
258,4.000000e-02,
259,0.000000e+00,
260,4.000000e-02,
261,0.000000e+00,
262,0.000000e+00,
263,6.000000e-02,
264,0.000000e+00,
265,6.000000e-02,
266,4.000000e-02,
267,0.000000e+00,
268,0.000000e+00,
269,6.000000e-02,
270,4.000000e-02,
271,0.000000e+00,
272,6.000000e-02,
273,0.000000e+00,
274,0.000000e+00,
275,6.000000e-02,
276,6.000000e-02,
277,0.000000e+00,
278,0.000000e+00,
279,6.000000e-02,
280,4.000000e-02,
